block_number,wsteth_eth,stETH_amount,ETH_amount,stEthPerToken
15495352,1.040110510653237563261086507,526877514684154323259660,155655473088225089971449,1084818117156106069
15495616,1.039881966186927853001975564,527266039879972771659663,155281259260367909201670,1084818117156106069
15495880,1.040010945718596424569568626,526994607672601612599307,155476671655781539258960,1084818117156106069
15496144,1.040027204472700139703533750,526973125993360369612349,155505129338455570629551,1084818117156106069
15496408,1.040102074680423482888613762,526845223087162001181001,155627829338455570629551,1084818117156106069
15496672,1.040201460831882140922743929,526902020526417164900205,155625879819384752721621,1084930880358982103
15496936,1.040344932187071025353475306,526659106502485355756188,155862513584721857805564,1084930880358982103
15497200,1.040392801843779357895414250,526741916972433168787540,155990270756906703428252,1084930880358982103
15497464,1.040765334650371576330485368,526098182482605629340537,156608060843907888049935,1084930880358982103
15497728,1.041575729605352718110111709,524677129052737264666401,157975720906573339438486,1084930880358982103
15497992,1.042648877577247557013606638,525889053058375289817580,160798484276724979053147,1084930880358982103
15498256,1.042593543801709099483332466,525991977182393859827330,160700857759248822894985,1084930880358982103
15498520,1.043027938416652311559573718,525187945361627356463601,161474150387202916247201,1084930880358982103
15498784,1.044814669934507556092739833,521762462035303235612111,164759988727119701269915,1084930880358982103
15499048,1.044984820988126950069840859,521429224043386980596475,165083104553672109904961,1084930880358982103
15499312,1.045037665524950698525685766,521324903170834283544586,165183649723459854950552,1084930880358982103
15499576,1.044410174365590915357415724,522510481185470012325394,163986858541572912911976,1084930880358982103
15499840,1.044413623654221634495797844,522503795378766632668737,163993302011946018908490,1084930880358982103
15500104,1.044319987396262527923340713,522685203275449206777672,163818672512075343478699,1084930880358982103
15500368,1.044231976839361086817348223,522864357344583048391605,163657837371760658664964,1084930880358982103
15500632,1.044213722314301096005806357,522893781451245852607939,163622128969134572402023,1084930880358982103
15500896,1.044311916650387361826801680,522704230215608621200281,163804714079390255304490,1084930880358982103
15501160,1.044531464552213018137649669,522278383678735743108087,164214916661812050900942,1084930880358982103
15501424,1.046800450646990343628317532,517708942168533090705504,168621869524715951117445,1084930880358982103
15501688,1.046960170548937973933334433,517374979780305648441444,168944045671824256982280,1084930880358982103
15501952,1.047025899695622763729829785,517189527691814376094508,169061570213277582160957,1084930880358982103
15502216,1.046955091353787503649641621,517343543363666870646068,168920034551457613438544,1084930880358982103
15502480,1.046951461728840238052384848,517323366853415320978939,168903625849388502526566,1084930880358982103
15502744,1.046970709926909437470499142,517552349781225639847938,168732788242195992597741,1085045034830092411
15503008,1.047969323316054524042328921,515416209270098650066955,170772572103100851557031,1085045034830092411
15503272,1.048871536999020692704220892,513444699007717627798825,172678947388250513262311,1085045034830092411
15503536,1.049450246800950337089375353,512149455267714413139548,173931950629675604653813,1085045034830092411
15503800,1.049375299117183857333657215,512318614031760018791278,173768323923666017910681,1085045034830092411
15504064,1.050986081994536247563587494,508591111812071885024959,177378450502927453892273,1085045034830092411
15504328,1.050964778159303003590707704,508640771613573535986400,177329064886040154035293,1085045034830092411
15504592,1.050939976095063288497044596,508700282226076230604423,177272222545429816239069,1085045034830092411
15504856,1.050939661455677187618107382,508701030754014463721765,177271499625509250448117,1085045034830092411
15505120,1.051681338415052513468594952,500812682180816774074547,176843069451402409728366,1085045034830092411
15505384,1.051664473606938710048552821,500876383515742787033202,176811944519185430616136,1085045034830092411
15505648,1.051991070052199717110852362,501201512240774040978182,177972926152014217483400,1085045034830092411
15505912,1.051983299205431432454815877,501225722830818628251306,177956451871502313235064,1085045034830092411
15506176,1.051980428871663653112022985,501233454036663156548173,177949938205779354992712,1085045034830092411
15506440,1.051848282011655033585384444,501554471161074550519306,177638661530925497770312,1085045034830092411
15506704,1.051862191082778785755635909,501521803124277505437545,177671729648809808587248,1085045034830092411
15506968,1.051811592568169917427667315,501537562277067545221039,177515054324851088630950,1085045034830092411
15507232,1.051804235905222206781672867,501556039639805275457003,177498032543248366004026,1085045034830092411
15507496,1.052588237192426445787418743,499585701231226034103013,179345808175769195343027,1085045034830092411
15507760,1.052579624144514669481509372,499168188839894095726842,179167499303785344185831,1085045034830092411
15508024,1.052332312944945780230909804,498947983590274123002264,178277280489597139848983,1085045034830092411
15508288,1.052329391132017510912532998,498955163938663610084391,178270316364425087434965,1085045034830092411
15508552,1.052160040560260023667638052,499278678631245863088781,177835331267372185901953,1085045034830092411
15508816,1.052276413845860458806669158,498889756792424481651160,177714316893632945502027,1085159464701946868
15509080,1.052045584150207435669699407,499450167768032164834272,177169839026940754986160,1085159464701946868
15509344,1.052614654445914066371869922,498033411775065525895323,178510512469503113001677,1085159464701946868
15509608,1.053259572103289798405967304,496424083170167751417045,180073809473752029384128,1085159464701946868
15509872,1.053658488022995554089789039,495405241922335193834629,181057239960003210057146,1085159464701946868
15510136,1.053655582462251549813458951,495413946098236151152154,181050475683610124702792,1085159464701946868
15510400,1.053668289726674700546027452,495381409882862183119684,181082087827221164552511,1085159464701946868
15510664,1.053691707901879048847604281,495321409234589622292914,181140383394051496811475,1085159464701946868
15510928,1.053996137110131625647113651,494538416049695222352162,181903310204163067566243,1085159464701946868
15511192,1.054292684541947577869791530,493766198772095551362657,182654208086827724371599,1085159464701946868
15511456,1.054268354914269290034667392,493770443819102115624491,182570324716025859829351,1085159464701946868
15511720,1.054266797796614918425461838,493775263663403776831235,182566640999149332695202,1085159464701946868
15511984,1.054301857513234796925871706,493678513525564286007743,182654009556244514374582,1085159464701946868
15512248,1.054171788326035530403146367,494000726473191700925498,182317101628007609599406,1085159464701946868
15512512,1.054569930037587255355902016,492545687023421419352159,183181020575520705164302,1085159464701946868
15512776,1.054648568715578882404315664,492348764593445555429227,183387505207261392896769,1085159464701946868
15513040,1.054381601584185368380985892,492348091476065069106641,182441861354065084247370,1085159464701946868
15513304,1.054396587260001405539355801,492308957557826623448723,182480108189115454668821,1085159464701946868
15513568,1.054406097924273977284315151,492286362620200985719327,182505227516930780434583,1085159464701946868
15513832,1.054784196973820531439969272,491289351029386895227413,183476756202867201024176,1085159464701946868
15514096,1.055350793841640433257111908,491356074906894507386365,185557571655399657502026,1085159464701946868
15514360,1.055813918035643395043621240,490058784719938410993369,186785832930768075846026,1085159464701946868
15514624,1.055779815470387461573409382,490135958778286636415686,186687383094431339324030,1085159464701946868
15514888,1.056582737057683019088472065,488172092713189117959567,188564545017885555789372,1085273732031812466
15515152,1.056935132457225812174783641,487086803966996090784046,189514611844793362331685,1085273732031812466
15515416,1.056714434030476157388989122,487724000650676331996533,188901038677062981655675,1085273732031812466
15515680,1.056695757157977588747144182,487778838954610111265701,188849799939201994534479,1085273732031812466
